19,67,82,13,2,226,1156,1,3727,2,1023,3,237,1,1795,1232,727,5457,11,595,271,0,0,0,0
1939,868,2,952,31,380,7,12,13,1682,4,1,702,3,41,169,866,18,1,70,3,131,1,1575,541
3283,1,1187,1240,3,1,175,2,1,1505,50,11,1,70,3,131,1,1575,541,0,0,0,0,0,0
1,1575,541,15,1050,1051,7,1023,1829,12,153,14,952,44,979,1359,36,6238,7,6239,0,0,0,0,0
44,231,2,92,979,1359,1,1181,952,12,2564,36,4940,17,6240,41,2,1,541,0,0,0,0,0,0
1,3282,12,640,15,24,2048,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,13,168,3,1,1576,31,452,114,116,602,17,788,2,6,1076,0,0,0,0,0,0,0,0
1,3005,2,24,652,1670,2,1,1181,31,864,7,1027,280,14,1,1181,2,41,2,1,175,2,1,700
3,3323,12,640,3,9,3728,29,41,79,136,1,470,4,69,1717,41,1384,3119,14,1,1576,2,41,2769
44,16,1,595,1795,1232,1187,50,3,9,61,1006,9377,3324,5,280,14,952,2,5,473,2,1,979,1359
29,41,79,14,1,979,3000,7,1,541,3920,4,1,1505,78,29,41,79,26,34,9379,14,1,979,3000
429,247,2,1,1575,541,16,8,86,1301,27,7,82,810,3,24,512,1,1505,7,1,572,708,2,1023
59,86,12,1,169,4,581,17,581,31,1303,2,5,822,14,1023,6,12,59,5472,0,0,0,0,0
303,2,1,1505,7,2,1023,31,369,3,237,1,1795,1232,1417,78,26,34,3157,14,952,3,1,979,3000
42,8,167,43,205,6,1,979,3000,27,26,28,41,255,29,80,4,55,24,2566,0,0,0,0,0
1611,3,10,11,25,2304,145,1,169,71,4,51,113,9,866,18,5,122,3120,2638,108,6,2,4561,1659
1,945,1021,6,482,256,4,535,96,41,572,44,1,1505,28,731,537,37,4,51,113,144,0,0,0
114,130,5,2202,2,1,187,2,1,1505,2275,11,1,979,3000,1622,3,952,4942,184,1,1505,7,5473,133
535,952,9380,4,572,2,1,6255,537,44,1,979,1359,7,1785,1556,1,979,3000,6256,1,1444,2,1,541
11,1023,1622,3,975,11,952,4562,109,6,768,751,2980,3,424,233,2374,46,5474,280,2,1,183,128,109
2664,42,38,34,5,1012,750,2,311,14,233,2374,4,348,3,1,700,2,541,1322,227,464,863,0,0
1023,31,822,16,28,34,5472,29,1,2357,28,731,6257,14,1146,611,535,29,1,4563,0,0,0,0,0
3,959,1,148,952,1210,93,1308,1217,299,4,676,535,7,24,652,1670,12,2283,4,52,0,0,0,0
979,3000,3,3323,1,979,1359,7,1324,64,541,40,47,28,13,388,59,1640,1610,1672,1,1505,3,24,512
711,6,92,376,1090,3324,1021,920,13,3,9,149,93,204,4,4943,1023,31,1505,822,15,29,227,464,863
21,84,13,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,17,27,3729,401,957,3,816,118,2,109,3,913,537,17,27,713,3,24,512,96,41,28,3512,537
1382,1301,10,323,3,320,3158,7,1205,11,1,23,3,6258,9383,7,7393,6,10,101,13,996,86,38,1301
1797,2,5,2159,3513,52,797,11,289,583,4,645,283,2161,2,1,62,0,0,0,0,0,0,0,0
1,3325,52,13,9,4226,32,52,1409,139,1,174,418,4,16,1,773,795,0,0,0,0,0,0,0
7,1,2464,2,1,311,11,16,5,219,38,941,93,5,608,2424,58,4,51,113,9,98,7394,333,5475
6,482,256,4,1,1748,862,2,535,6,1,169,2,1023,31,822,4,1,1505,2,227,464,863,12,7395
6,1,387,17,1754,81,20,1447,184,1,181,4945,1,1505,27,26,1611,41,169,29,80,3,1,1505,822
8,15,4561,15,8,1,39,619,10,8,4,51,106,11,1,331,77,2138,18,6,311,3,1059,63,169
1023,7,1050,1051,37,4,1,124,39,772,3,84,59,0,0,0,0,0,0,0,0,0,0,0,0
169,2,1,311,11,16,952,941,93,1,940,364,183,15,116,1844,3,1,169,2,1,311,44,6,183
1,1505,822,4,51,113,4227,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,169,2,1,311,98,14,1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,150,49,3126,711,6,952,31,380,15,29,227,464,863,12,6257,7,6,1,1939,868,50,143,9384
154,6,952,610,3,26,34,7379,3505,7,14,464,863,12,3006,29,5,736,648,2,547,681,3326,727,878
1,95,31,2034,18,1,169,2,1,1939,868,37,4228,1796,29,206,99,88,2,952,31,39,0,0,0
45,5456,31,380,864,50,24,4501,4564,3,9385,55,15,1050,1051,0,0,0,0,0,0,0,0,0,0
53,10,78,13,9,3514,6,1050,1051,12,1,83,1798,2235,0,0,0,0,0,0,0,0,0,0,0
88,1050,1051,12,5,510,266,1718,1798,2235,36,1,1302,2,4946,4565,0,0,0,0,0,0,0,0,0
123,2,86,5,510,266,1718,1798,2235,12,793,3,237,12,118,205,4,2768,1,1067,169,2,1,1939,868
91,1050,1051,28,34,793,3,237,184,45,5462,681,11,1,1939,868,0,0,0,0,0,0,0,0,0
21,1383,207,20,19,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2143,2090,13,617,108,1,282,6,5,510,266,1718,2235,8,793,4,4566,46,1361,3687,3,237,11,10
18,19,150,1,95,873,33,1608,2,45,5462,681,136,232,7,2768,1,205,395,3160,205,0,0,0,0
10,38,13,34,2306,6,4,849,59,22,4229,574,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,2,35,1942,1,95,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,135,29,105,9386,411,33,263,15,5477,2665,7,4230,70,7,1599,10,0,0,0,0,0,0,0,0
233,285,26,4,51,113,34,192,20,43,214,3,713,3,41,283,263,0,0,0,0,0,0,0,0
1,1795,1232,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,1,940,364,183,29,24,3721,7,6,1,282,2,1,3721,12,6247,681,1666,45,5462,681,617,4552,681
1,60,61,14,1,95,7,1599,14,1,23,2,35,198,1050,1051,3,237,6,585,20,255,3,952,0
952,18,391,464,863,7,6,28,34,244,3,9,4935,14,281,2095,104,1,141,282,537,18,227,464,535
4,51,113,167,6,585,920,3,9,149,93,204,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1006,24,1755,572,15,5,2440,2,5,75,2,1,311,6,28,34,98,11,1,1939,868,0,0,0
2,6,585,12,24,264,6,952,27,13,26,738,32,11,63,1192,93,1,940,364,183,7,1,1505,183
1023,38,1362,11,6,585,4,1,606,2,952,32,86,40,41,6259,85,9,738,8,13,759,0,0,0
21,4231,10,85,9,9387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,60,15,10,2767,1180,11,6237,1,341,3,86,10,27,26,34,40,1,219,28,13,941,93,6,608
60,44,1,218,6,82,13,186,204,2,952,31,1972,2,1,1795,1232,27,9,1756,3,1050,1051,7,1023
21,27,143,2036,1,60,104,1050,1051,14,1757,1649,3,9,149,11,1,1795,1232,7,255,6260,0,0,0
1,255,58,1115,36,1,141,187,7,29,1,141,1528,15,1,255,18,1,585,901,14,1050,1051,0,0
1023,85,2,226,26,3,2639,63,1213,11,1,1795,1232,4,1,606,0,0,0,0,0,0,0,0,0
20,6,4892,3,1,60,61,14,2033,3506,132,167,21,27,2657,1,60,7,385,1,35,0,0,0,0
48,988,2,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,105,195,3515,495,3,1,639,1287,5,2272,2,707,11,200,3,9,192,3,112,0,0,0,0,0
18,2,382,380,15,1287,1699,17,1790,500,246,118,2,1,200,37,7,118,37,13,1186,15,5478,132,153
14,1,235,23,2,355,3,577,381,14,233,285,46,81,661,3,72,4527,270,3458,2,1,235,524,1617
1,269,37,357,6,1,2105,315,2049,2770,14,1287,8,15,262,14,1,557,0,0,0,0,0,0,0
40,1649,2567,17,567,56,2445,2,158,734,1037,2134,6261,6262,940,3951,382,3007,2622,3,112,37,5479,17,1615
5,1402,300,5,412,2,1650,300,158,7,2961,5480,517,3008,2666,2567,7,2105,412,1370,158,5481,7,4567,7396
33,928,7,1650,7,1,6264,438,2,1649,2567,7,56,158,37,998,0,0,0,0,0,0,0,0,0
582,7,1287,4233,18,41,2550,648,3,1,2667,59,6,976,97,9,149,3,775,17,605,131,2,1,2105
1,582,22,8,1175,569,5,397,2,514,402,100,444,525,58,4529,2105,315,2049,0,0,0,0,0,0
15,3114,1,2162,922,4,1,39,7,4,123,2,1,69,16,795,10,8,142,3,281,10,89,4,458
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,1402,2,80,2567,2236,1575,1272,85,9,2224,2,80,233,1883,2567,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,382,1110,104,2863,131,18,41,68,138,192,648,1758,8,738,130,919,2624,2,1943,2,648,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,315,525,26,4234,1110,299,3,1,1746,2,233,966,3,1287,0,0,0,0,0,0,0,0,0,0
136,6,233,315,104,2863,131,8,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,648,1758,891,919,4947,6266,3,1129,233,648,2237,7,30,1116,3,638,525,0,0,0,0,0,0,0
6266,5480,192,11,233,5482,6210,17,9388,59,768,3009,6266,438,8,1015,29,560,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,2567,97,9,980,94,1719,37,1469,400,9389,233,4232,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2,1650,265,80,2105,4509,97,9,1469,96,525,1884,3,820,233,2567,6267,2468,93,1,534,1500,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268,2162,5481,20,233,4948,404,438,7,768,9390,1650,1379,820,6261,97,2568,9,1944,3,525,4,2050,94,262
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,868,6262,1974,11,233,288,408,7,3,1478,4,4562,321,17,259,382,415,4,1,470,2,648,17,1982
768,382,1110,525,97,138,299,3,440,18,2621,695,94,3161,321,17,1441,104,805,382,245,2307,499,20,1287
1404,5482,3011,981,7398,1974,32,13,3731,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,3008,1932,9391,3329,4,1,1158,139,2668,40,525,37,7399,7,26,1615,233,2567,0,0,0,0,0,0
24,255,891,1755,3472,130,767,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,20,1287,5480,1615,4567,7,56,805,158,55,15,9392,17,9393,97,9,2568,1193,7,1683,2303,2,63,6268
382,1110,5483,525,3,138,299,3,440,18,2621,695,1277,2740,2353,2,6261,17,4567,1651,14,1287,5481,7,5480
19,1404,5482,3011,981,7398,1974,32,13,3731,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,517,1110,7400,4,1,470,2,3162,17,24,1391,2982,525,211,1309,1379,4235,0,0,0,0,0,0,0
370,250,919,4947,3008,1110,7,68,5482,966,7401,517,522,7,436,4,696,7,56,9394,3329,4,1,1158,0
40,142,29,233,848,5,458,3518,7,201,517,7402,14,2153,20,80,142,3519,5388,97,9,2669,11,525,0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,525,9395,7399,6270,1287,31,3731,1110,337,1038,97,9,61,139,2668,3,150,24,2153,6269,3,2468,525,215
754,7403,130,767,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,4939,200,2771,4949,2,233,2105,2226,11,525,3,7404,7265,0,0,0,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,9396,173,3,5484,6,80,233,2567,37,1651,7,102,3,250,517,441,6,97,1241,3009,7405,4,24,3008
1028,20,525,29,80,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,2619,6271,525,97,138,1883,6271,18,2134,2769,36,9397,9398,7,9399,7400,0,0,0,0,0,0,0,0
3,1110,415,61,14,63,2374,1287,3732,24,382,5485,3,3163,5,404,2,382,0,0,0,0,0,0,0
1,144,79,12,20,1,2670,382,549,2,656,1992,2670,7,1604,1,157,36,45,489,863,3,555,808,535
1,4509,2569,3,7406,1,3330,104,648,15,122,991,281,89,4,1,404,1386,4,1,548,3,1,404,0
1,548,192,6,1,1577,50,618,428,284,2,2105,315,2049,15,727,548,0,0,0,0,0,0,0,0
1,321,7,17,259,382,415,104,428,284,46,9401,7,1,695,2,1056,517,436,7,3008,1932,7,6212,7407
10,8,3,9,1062,6,92,1110,1,4568,2,138,3,16,1,751,12,208,44,1,514,100,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,7,1072,129,42,12,43,515,2,382,14,2670,3,1,751,7,43,7408,2,292,128,2670,7,1,751
1,144,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,169,742,399,30,689,12,1425,3,197,121,3,185,375,2207,2967,1375,3712,1885,9402,105,45,1,1523,375
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2026,2,41,380,521,18,14,112,56,108,24,1186,515,25,53,45,7,25,53,53,2,1,689,30
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,547,111,2,1,1523,375,236,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,7,2,1993,41,383,2092,2570,17,817,5,382,7,3164,1390,395,654,200,1712,14,382,5487,7,382,2275
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,336,17,200,8,24,1186,515,40,10,8,2,5,1190,11,1,79,116,824,4,548,146,3,19,30
29,1,79,2,1,871,46,67,1146,611,535,548,146,812,0,0,0,0,0,0,0,0,0,0,0
599,53,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,382,7,3164,14,5,5,65,1306,4,426,20,25,53,2,1,382,783,30,1645,3,1028,18,382,380
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,259,2,1038,11,1,171,2,41,382,17,3164,4,2307,45,7,53,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5488,2,382,415,14,382,5487,382,2275,7,274,1306,3,1028,18,382,380,15,411,4,3165,45,0,0
14,72,53,2,1,169,742,399,382,60,535,1305,535,43,9403,32,13,4,5,164,144,3,1,124,35
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,88,15,756,14,185,375,2376,5489,1375,3712,671,9405,105,533,2543,1,2106,2,380,3,16,1,375,434
10,812,2772,148,5,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,11,274,77,2468,93,1346,491,7322,491,1623,36,215,17,491,1623,36,64,3952,1392,0,0,0,0,0
1,1182,59,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,871,46,67,1,557,4,100,98,14,95,9406,720,642,36,5,202,2,1,514,100,6,1287,3471
2,80,33,1649,2567,7,102,1,6264,3010,2,33,56,1883,158,7,582,55,15,6262,382,3007,940,3951,1974
6,12,1,715,265,6,3520,1,219,3,250,80,92,200,0,0,0,0,0,0,0,0,0,0,0
2670,7276,6,1287,78,1028,89,63,4236,98,3,63,2374,16,193,1189,212,3,237,1,2374,77,1507,5,648
55,4236,50,3,9,262,4,2307,53,88,362,391,227,7,257,2,1,514,100,0,0,0,0,0,0
1,515,61,3,1477,3515,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2530,33,618,2567,1974,7,212,388,6,3,186,55,162,17,237,55,585,15,47,3471,3,186,17,237
40,41,2,1,144,6272,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,12,13,1056,382,11,1,2374,2,1287,161,1287,213,26,34,259,1038,11,1,171,2,382,11,1,2744
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,382,404,732,14,2670,153,6,25,5,4952,1,4950,104,3517,648,168,3,5,605,446,1,114,919,2624
6,2976,8,24,2976,2846,1,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,703,1,189,6,42,12,43,7408,2,292,128,1,4950,7,2670,59,42,78,9,43,1945,0,0,0
1038,11,1,171,2,382,1994,14,1,4950,78,528,9,61,14,1287,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,9409,6,42,12,4,1,315,2049,1,259,2,1038,11,1,171,2,382,130,548,146,3,1,689,30
1,2636,200,50,167,5,480,75,2,1,2049,7410,3,1,382,0,0,0,0,0,0,0,0,0,0
42,50,400,127,410,7,10,12,142,3,539,16,12,1,1946,515,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,2,35,466,2081,4237,675,1287,31,35,3478,6,42,12,5,423,515,2,382,0,0,0,0,0
2,5,2105,1402,265,3,16,1,515,2,382,12,1457,59,6,1,871,46,1614,35,3,6,121,12,554
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,29,105,4953,6,1188,1346,1465,6,4,5,4954,1408,608,15,619,1,23,58,13,1118,3,580,127,410
153,29,949,4953,4955,6,876,99,3,324,7,547,3,514,50,200,2,2636,7,78,13,9,1062,15,382
876,362,3,308,28,24,382,1100,32,10,12,3153,3,1,1402,17,2636,265,0,0,0,0,0,0,0
876,53,7,88,50,5490,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,257,28,1787,1935,2,2636,7,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,56,560,22,28,642,6,1,382,1100,28,34,6275,42,27,26,34,1,2740,11,1,171,2,382
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1351,7411,354,6,1,9410,78,138,1329,104,4509,44,1,404,20,2670,0,0,0,0,0,0,0,0
19,28,34,2669,14,1287,16,12,13,7,78,13,1799,44,1,382,783,30,1645,150,5,404,2,382,342
200,17,6,10,12,70,3,6144,10,299,93,127,1334,68,2,382,7,143,1186,1,56,2,477,1186,200
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,35,114,553,96,1,81,233,285,46,81,381,3,1,235,23,2,355,1,314,577,0,0,0
584,3,9,310,4,683,54,5,608,1922,11,666,145,2,5,423,2879,515,17,2,127,17,122,1704,410
2049,330,1287,787,1,2105,315,2049,2770,14,109,728,11,666,145,5,423,2879,515,17,127,17,122,1704,410
447,14,1,1426,17,1,1684,2,2670,2164,549,2,656,1992,15,266,15,1287,6,1156,1,531,3,6,69
569,46,382,1390,395,654,200,1712,14,382,2275,46,130,1,221,2,72,547,111,5,2,1,1523,666,375
4,1,2772,3,185,375,2163,3733,1375,1,114,185,375,18,477,394,382,15,756,14,185,375,2376,5489,1375
111,5,2,1,1523,666,375,728,17,569,1,1109,381,3,4,72,53,2,185,375,2207,570,734,734,240
1,1945,11,46,382,1390,46,3,410,61,14,274,1306,3,1028,18,382,380,44,1,62,2,6,359,74
666,375,17,4,185,375,2163,3733,1375,1,114,185,375,18,1200,382,56,108,394,382,32,73,29,105,7414
2,5,2051,3,250,1,3330,4,1,470,2,9411,2,1,460,1604,20,1,265,357,94,1,292,12,642
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171,2,436,4,1932,17,4,886,2,1,1624,1470,4,1,2772,375,2163,3733,15,756,14,375,2376,5489
1,386,2,1,473,46,382,46,3,4238,1240,3,54,10,610,4,1,375,18,382,17,4,1,1523,375
1287,82,13,342,2433,3,250,382,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,153,5,3521,382,404,44,16,63,2744,50,1,3330,0,0,0,0,0,0,0,0,0,0,0,0
928,7,18,63,288,204,3,1,486,2,1,200,974,4,1,2670,404,382,1110,14,212,2470,3,24,2667
154,6,2670,44,1,175,2,63,292,20,1287,236,382,1110,1329,3,1287,31,2744,8,13,487,4,19,907
418,2,5,3521,404,7415,55,1110,11,33,2744,14,259,131,2,1,410,2,24,2667,77,2852,1,460,3330
949,7414,7416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,8,388,619,14,1287,400,1783,24,382,608,11,1,145,2,72,547,111,5,2,1,1523,375,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1320,410,3,9,1720,2538,325,71,114,9,28,3,80,1,181,4,16,6,608,1579,256,930,93,204
60,3,789,54,1,594,65,8,7417,1,1426,116,5,4946,2773,20,1133,1320,927,200,17,20,5,423,265
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,265,1706,68,17,122,1935,37,3,9,363,14,2103,15,2208,200,16,940,1,399,604,2,1,927,265
1091,871,57,9414,7,9415,3006,15,9416,23,1886,2165,140,240,5493,1985,7,2422,2052,177,2081,9417,9418,206,919
105,7418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,607,11,1,1038,16,52,1177,5,423,515,10,71,528,9,304,54,1,1038,4,1,124,39,1465,6
10,27,9,142,3,1453,1,75,2,1,423,447,16,654,3,1,382,515,16,27,1101,1186,4,41,470
1,7419,383,2456,2,2465,17,858,58,9,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,10,8,11,1,417,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,127,410,8,1,927,515,3,16,1,56,8,2208,59,6,10,3500,1,141,399,604,15,1,927,515
32,18,1,313,2,1,7420,176,2,72,547,111,2,1,1523,375,710,107,1242,3,250,382,4,25,53
25,328,41,292,2,382,7421,14,10,27,9,1994,104,10,14,992,2,25,6277,2,1,780,200,30,879
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,171,2,24,382,608,7,143,2,382,200,130,1,221,2,599,53,4,548,146,3,1,689,30
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,181,18,1,35,42,8,83,69,11,233,285,3,539,0,0,0,0,0,0,0,0,0,0
728,5,423,515,20,118,2208,200,17,37,42,127,1704,410,24,1186,382,515,7,5,477,1186,2105,1402,265
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2049,733,10,8,958,6,2471,3277,18,1,386,2,1,1063,1038,4,174,15,281,89,4,1,514,100
2,62,11,233,285,3,202,5494,1,612,328,4,849,59,21,237,458,325,3,1,982,2,1,329,1073
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,17,5,423,265,7,6,86,36,24,2671,148,2,123,8,4,2424,5,423,265,58,13,9,4556,4239
10,323,6,24,1760,123,58,9,149,7,333,7422,9420,7,1117,2,174,2137,58,9,3332,0,0,0,0
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2,1,514,876,40,4956,89,7,1062,4,4508,84,13,18,1,1275,2,10,250,11,382,15,3908,1132
45,236,83,11,24,2236,1575,1986,148,146,236,11,5,412,2,1650,265,148,547,236,11,5,1575,4939,265
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,42,37,876,16,9421,250,11,382,2,1,529,1393,886,0,0,0,0,0,0,0,0,0,0,0
148,88,236,11,4234,1110,299,3,1,1746,2,1,966,3,3166,1287,136,6,233,315,104,2863,131,8,3517
92,876,2627,1,382,192,4,25,5,2,1,404,732,14,2670,3,1287,11,16,2374,37,1577,0,0,0
246,10,8,203,6,1,265,52,2880,2,1932,17,273,4,886,11,1,145,2,1,1523,375,2207,2967,1375
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,43,403,10,8,3,811,5,171,2,382,1110,104,648,1055,36,1,5496,2,1649,2567,17,56,582
6,8,444,1287,8,1761,3,7,101,3163,787,5487,20,24,382,219,481,2670,11,6,1110,3,9,453,0
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,468,3,3166,1287,2,1,648,2,5,2105,7,6,1287,58,9,468,3,3166,1,219,3523,1,1649,2105
10,8,895,2663,40,1,751,8,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,24,299,3,187,1986,2,2567,20,1,142,2226,7,1,751,784,5,3328,2105,40,2567,37,5479,17,1615
3,1478,4,1,1112,2,1,612,4567,5481,7,5,517,2666,2105,37,2663,0,0,0,0,0,0,0,0
1471,80,2,92,37,2208,17,1457,3,1,894,1081,2,1,612,21,734,780,315,104,648,0,0,0,0
6269,26,3,9,7262,101,13,775,107,200,36,1838,130,436,4,1302,550,2,1,114,382,375,2163,3733,1375
47,657,913,130,1,235,23,2,355,31,536,2,382,0,0,0,0,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,7,88,32,102,4,1,56,780,172,55,15,107,11,1080,20,853,321,1379,7,4240,415,4,214,362
1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,16,37,13,4177,3,9,6278,15,382,47,37,4,51,123,2208,7,4,118,140,3524,1411,2,1,2049
50,15,1287,1699,7423,3,1,751,259,5,138,11,1932,2976,17,436,17,5,3525,2,1,9422,2,382,1110
